accession,pangolin_lineage,mut_sum,stat_b,stat_s,stat_qs,H_A_A,H_A_C,H_A_G,H_A_T,H_C_A,H_C_C,H_C_G,H_C_T,H_G_A,H_G_C,H_G_G,H_G_T,H_T_A,H_T_C,H_T_G,H_T_T
OZ297902,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297903,AY.33,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297904,AY.34.1,10.0,,3.60377358490566,,963.0,0.0,1.0,0.0,1.0,623.0,2.0,3.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ297905,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297911,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297915,AY.106,9.0,,5.0,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ297917,B.1.617.2,7.0,,2.9999999999999982,,948.0,0.0,1.0,0.0,1.0,618.0,2.0,0.0,1.0,0.0,590.0,1.0,0.0,0.0,1.0,1048.0
OZ297920,AY.112,6.0,,4.000000000000001,,948.0,0.0,1.0,0.0,1.0,618.0,2.0,0.0,1.0,0.0,591.0,0.0,0.0,0.0,1.0,1048.0
OZ297921,AY.70,9.0,,1.923076923076923,,906.0,0.0,1.0,0.0,1.0,591.0,2.0,1.0,1.0,1.0,557.0,1.0,0.0,0.0,1.0,990.0
OZ297926,AY.129,8.0,,4.923076923076925,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,2.0,0.0,596.0,0.0,0.0,1.0,1.0,1055.0
OZ297929,AY.4,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297930,AY.126,7.0,,3.000000000000001,,973.0,1.0,1.0,0.0,1.0,616.0,2.0,0.0,0.0,0.0,598.0,1.0,0.0,0.0,1.0,1077.0
OZ297934,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297939,AY.33,10.0,,5.266666666666666,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ297960,AY.4.6,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1055.0
OZ297965,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297967,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297973,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297975,AY.122,6.0,,4.000000000000001,,962.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297976,AY.33,10.0,,5.266666666666666,,1053.0,0.0,2.0,0.0,1.0,669.0,2.0,2.0,1.0,0.0,650.0,1.0,0.0,0.0,1.0,1160.0
OZ297977,AY.34.1,10.0,,2.849056603773585,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ297981,AY.125,6.0,,5.333333333333332,,883.0,0.0,1.0,0.0,1.0,570.0,2.0,1.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ297984,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297987,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297988,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297989,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297990,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ297991,AY.122,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298003,AY.4.4,6.0,,1.5000000000000027,,786.0,0.0,1.0,0.0,1.0,507.0,1.0,0.0,1.0,1.0,483.0,0.0,0.0,0.0,1.0,839.0
OZ298006,AY.23,7.0,,2.9999999999999982,,854.0,0.0,1.0,0.0,1.0,548.0,1.0,1.0,1.0,0.0,522.0,1.0,0.0,0.0,1.0,914.0
OZ298008,AY.121,10.0,,2.666666666666667,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,2.0,0.0,595.0,1.0,0.0,1.0,1.0,1055.0
OZ298014,AY.43,7.0,,2.0909090909090917,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298015,AY.33,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298016,AY.112,7.0,,4.578947368421053,,948.0,0.0,1.0,0.0,1.0,617.0,2.0,1.0,1.0,0.0,591.0,0.0,0.0,0.0,1.0,1048.0
OZ298021,B.1.617.2,5.0,,3.0000000000000018,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,1.0,995.0
OZ298022,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298023,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298024,AY.9.2,8.0,,5.466666666666663,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298027,AY.9.2,8.0,,5.466666666666663,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298030,AY.5.5,10.0,,1.8620689655172404,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ298098,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298099,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298100,AY.98.1,8.0,,4.769230769230772,,773.0,0.0,1.0,0.0,1.0,509.0,2.0,1.0,0.0,0.0,489.0,2.0,0.0,0.0,1.0,875.0
OZ298101,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298102,AY.125,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298105,AY.125,6.0,,5.333333333333332,,883.0,0.0,1.0,0.0,1.0,569.0,2.0,1.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,972.0
OZ298106,AY.33,8.0,,4.92307692307692,,962.0,0.0,2.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298108,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298110,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298111,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298112,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298113,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298115,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298116,AY.43,7.0,,2.0909090909090917,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298117,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298118,AY.121,10.0,,5.2666666666666675,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,2.0,0.0,595.0,1.0,0.0,0.0,1.0,1056.0
OZ298119,AY.125,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298120,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298121,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298122,B.1.617.2,8.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298123,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298125,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298127,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298128,AY.121,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298129,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298131,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1055.0
OZ298132,AY.125,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298133,AY.122,8.0,,5.466666666666663,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298134,AY.9.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298135,AY.4,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298136,AY.125,6.0,,4.000000000000001,,962.0,0.0,1.0,0.0,1.0,620.0,2.0,0.0,1.0,0.0,596.0,0.0,0.0,0.0,1.0,1052.0
OZ298137,AY.9.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298138,AY.125,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298139,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298140,AY.43,7.0,,2.0909090909090917,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298142,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298143,AY.9.2,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298144,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298145,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298146,AY.4,5.0,,2.6666666666666674,,583.0,0.0,1.0,0.0,1.0,384.0,1.0,0.0,0.0,0.0,375.0,1.0,0.0,0.0,1.0,653.0
OZ298147,AY.106,9.0,,5.0,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298148,AY.122,6.0,,4.000000000000001,,773.0,0.0,1.0,0.0,1.0,510.0,2.0,0.0,1.0,0.0,490.0,0.0,0.0,0.0,1.0,875.0
OZ298149,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298150,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298151,AY.5.5,8.0,,0.517241379310345,,786.0,0.0,1.0,0.0,1.0,507.0,1.0,0.0,1.0,0.0,482.0,2.0,0.0,1.0,1.0,838.0
OZ298152,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298153,AY.46.6,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298154,AY.129,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,1.0,1.0,1055.0
OZ298156,AY.33,10.0,,5.266666666666666,,962.0,0.0,2.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298157,AY.129,7.0,,4.578947368421053,,1054.0,0.0,1.0,0.0,1.0,671.0,2.0,0.0,1.0,0.0,651.0,0.0,0.0,1.0,1.0,1159.0
OZ298158,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298159,AY.121,9.0,,4.268292682926829,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,2.0,0.0,596.0,0.0,0.0,1.0,1.0,1055.0
OZ298161,AY.112,7.0,,2.9999999999999982,,948.0,0.0,1.0,0.0,1.0,618.0,2.0,0.0,1.0,0.0,590.0,1.0,0.0,0.0,1.0,1048.0
OZ298162,AY.4,5.0,,4.600000000000002,,677.0,0.0,1.0,0.0,1.0,454.0,2.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,1.0,780.0
OZ298163,AY.126,7.0,,2.333333333333335,,962.0,1.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298164,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298165,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298166,AY.122,7.0,,4.2727272727272725,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,2.0,0.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298167,AY.125,5.0,,4.600000000000002,,883.0,0.0,1.0,0.0,1.0,571.0,2.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ298170,AY.53,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298171,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298172,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298173,AY.34.1,10.0,,3.60377358490566,,963.0,0.0,1.0,0.0,1.0,623.0,2.0,3.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298175,AY.46.2,7.0,,5.000000000000003,,906.0,0.0,1.0,0.0,2.0,591.0,2.0,0.0,1.0,0.0,559.0,0.0,0.0,0.0,1.0,990.0
OZ298176,AY.126,8.0,,1.333333333333333,,962.0,1.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298177,AY.122,7.0,,4.27272727272727,,962.0,0.0,2.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298178,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298179,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298180,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298181,AY.110,5.0,,4.600000000000002,,773.0,0.0,1.0,0.0,1.0,510.0,2.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,1.0,875.0
OZ298182,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298184,AY.122,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298185,AY.112,8.0,,4.000000000000001,,948.0,0.0,1.0,0.0,1.0,617.0,2.0,1.0,1.0,0.0,590.0,1.0,0.0,0.0,1.0,1048.0
OZ298186,AY.43,6.0,,5.000000000000002,,883.0,0.0,1.0,0.0,1.0,571.0,2.0,0.0,0.0,0.0,545.0,0.0,0.0,1.0,1.0,972.0
OZ298187,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298188,B.1.617.2,6.0,,2.0,,926.0,0.0,1.0,0.0,1.0,590.0,1.0,0.0,1.0,0.0,577.0,1.0,0.0,0.0,1.0,995.0
OZ298189,AY.4,5.0,,4.600000000000002,,787.0,0.0,1.0,0.0,1.0,515.0,2.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,1.0,878.0
OZ298190,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298191,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298192,B.1.617.2,10.0,,5.241379310344815,,887.0,0.0,1.0,0.0,1.0,573.0,2.0,2.0,1.0,0.0,554.0,2.0,0.0,0.0,1.0,986.0
OZ298193,AY.43,4.0,,3.6666666666666656,,583.0,0.0,1.0,0.0,1.0,384.0,1.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,1.0,652.0
OZ298194,AY.34.1,10.0,,3.60377358490566,,963.0,0.0,1.0,0.0,1.0,623.0,2.0,3.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298195,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1055.0
OZ298196,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298197,AY.5.5,9.0,,1.1463414634146347,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ298198,AY.9.2,7.0,,6.263157894736843,,787.0,0.0,1.0,0.0,1.0,513.0,2.0,2.0,0.0,0.0,487.0,0.0,0.0,0.0,1.0,878.0
OZ298199,AY.43,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298200,AY.122,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298202,AY.5.5,9.0,,1.1463414634146347,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ298203,B.1.617.2,8.0,,4.000000000000001,,887.0,0.0,1.0,0.0,1.0,574.0,2.0,1.0,1.0,0.0,555.0,1.0,0.0,0.0,1.0,986.0
OZ298204,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298205,B.1.617.2,4.0,,3.6666666666666656,,846.0,0.0,1.0,0.0,1.0,535.0,1.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,1.0,912.0
OZ298206,AY.125,5.0,,3.0000000000000018,,786.0,0.0,1.0,0.0,1.0,507.0,1.0,0.0,1.0,0.0,484.0,0.0,0.0,0.0,1.0,839.0
OZ298207,B.1.617.2,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1055.0
OZ298209,AY.43,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298210,AY.34.1,10.0,,3.60377358490566,,963.0,0.0,1.0,0.0,1.0,623.0,2.0,3.0,1.0,1.0,596.0,0.0,0.0,0.0,1.0,1056.0
OZ298211,AY.34.1,8.0,,3.0,,883.0,0.0,1.0,0.0,1.0,569.0,2.0,2.0,0.0,1.0,544.0,0.0,0.0,0.0,1.0,972.0
OZ298212,AY.4,5.0,,4.5,,750.0,0.0,1.0,0.0,1.0,478.0,1.0,1.0,0.0,0.0,468.0,0.0,0.0,0.0,1.0,817.0
OZ298213,AY.43,5.0,,4.600000000000002,,883.0,0.0,1.0,0.0,1.0,571.0,2.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,1.0,973.0
OZ298214,AY.4,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298215,AY.43.8,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298216,AY.46.6,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298217,B.1.617.2,8.0,,5.5714285714285685,,883.0,0.0,1.0,0.0,1.0,569.0,2.0,2.0,0.0,0.0,544.0,1.0,0.0,0.0,1.0,973.0
OZ298218,AY.43,7.0,,2.9999999999999982,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,596.0,1.0,0.0,0.0,1.0,1056.0
OZ298219,AY.5.5,9.0,,1.1463414634146347,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,595.0,2.0,0.0,1.0,1.0,1055.0
OZ298220,AY.125,7.0,,4.578947368421053,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,1.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298221,AY.9.2,8.0,,5.466666666666663,,963.0,0.0,1.0,0.0,1.0,624.0,2.0,2.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298222,AY.4,6.0,,4.000000000000001,,962.0,0.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298223,AY.126,6.0,,4.000000000000001,,962.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298224,AY.42,6.0,,5.333333333333332,,787.0,0.0,1.0,0.0,1.0,514.0,2.0,1.0,0.0,0.0,487.0,0.0,0.0,0.0,1.0,878.0
OZ298225,AY.129,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,626.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298226,AY.4,6.0,,4.000000000000001,,963.0,0.0,1.0,0.0,1.0,625.0,2.0,0.0,1.0,0.0,597.0,0.0,0.0,0.0,1.0,1056.0
OZ298227,AY.129,6.0,,4.000000000000001,,823.0,0.0,1.0,0.0,1.0,543.0,2.0,0.0,1.0,0.0,503.0,0.0,0.0,0.0,1.0,900.0
